"","GSM461176_untreated_single","GSM461177_untreated_paired","GSM461178_untreated_paired","GSM461179_treated_single","GSM461180_treated_paired","GSM461181_treated_paired","GSM461182_untreated_single"
"FBgn0034737",2.19988706875227,0,0,2.3229771931648,0,0.920130535037141,3.68350826516311
"FBgn0260866",100.461509473021,112.219972545816,108.030308219185,64.2690356775595,80.7474386393215,69.9299206628228,78.5815096568131
"FBgn0034739",2.19988706875227,3.50687414205674,0,0,0,0.920130535037141,0
"FBgn0034741",40.331262927125,45.5893638467376,42.0749621485249,40.2649380148566,62.8035633861389,69.9299206628228,61.3918044193852
"FBgn0034742",1266.40165591173,1297.54343256099,1091.67469358335,1149.87371061658,975.698216891801,1052.62933208249,1016.64828118502
"FBgn0034743",24002.2345114665,26301.5560654255,34360.4609805359,29217.6328098958,29247.3951704842,27589.1939625536,33023.8794332757
"FBgn0083005",5.13306982708864,0,3.41148341744796,10.0662345037141,4.48596881329564,0.920130535037141,4.91134435355082
"FBgn0083004",4.39977413750455,0,2.27432227829864,6.19460584843947,3.36447660997173,1.84026107007428,1.2278360883877
"FBgn0083003",5.13306982708864,3.50687414205674,3.41148341744796,3.09730292421974,4.48596881329564,0.920130535037141,4.91134435355082
"FBgn0082925",4.39977413750455,2.33791609470449,4.54864455659728,3.09730292421974,3.36447660997173,0,6.13918044193852
"FBgn0034744",1366.12986969516,1427.29777581709,1659.11810201886,1100.31686382906,1337.94019856542,1456.56663696379,1356.75887766841
"FBgn0034745",71.862977579241,86.5028955040662,61.4067015140633,61.1717327533398,59.4390867761672,53.3675710321542,71.2144931264869
"FBgn0053143",9.53284396459319,7.01374828411347,12.5087725306425,9.29190877265921,5.60746101661955,5.52078321022285,2.45567217677541
"FBgn0034748",470.775832712987,465.245302846194,559.483280461466,446.011621087642,506.914475902407,539.196493531765,460.438533145389
"FBgn0019949",461.976284437978,439.528225804444,526.505607426136,449.108924011862,505.792983699083,540.116624066802,430.970467024084
"FBgn0026261",532.37267063805,420.824897046808,491.253612112507,565.257783670102,502.428507089112,508.832185875539,568.488108923507
"FBgn0034750",870.421983536317,951.531850544728,1023.44502523439,915.253014106932,1192.14621213332,1232.97491694977,891.409000169474
"FBgn0261596",33337.8219355616,29828.3024942872,35819.4387220645,13378.7999811672,15682.9469712816,16216.3805494946,27826.4492711306
"FBgn0040091",1972.56540498121,2071.39365990818,2546.10379055533,741.029724619572,804.109909783243,750.826516590307,2440.93814371476
"FBgn0034753",8594.95877761514,10868.9719242812,12457.6002793808,10752.2871014288,14783.5102242158,15458.192988624,9714.63913132352
"FBgn0085474",1.46659137916818,0,0,5.42028011738454,8.97193762659128,2.76039160511142,0
"FBgn0034755",0,2.33791609470449,1.13716113914932,3.09730292421974,0,1.84026107007428,2.45567217677541
"FBgn0034740",1.46659137916818,0,0,3.87162865527467,0,1.84026107007428,1.2278360883877
"FBgn0034756",33.7316017208682,46.7583218940898,42.0749621485249,32.5216807043072,42.6167037263086,40.4857435416342,19.6453774142033
"FBgn0050196",15.3992094812659,12.8585385208747,12.5087725306425,16.2608403521536,6.72895321994346,26.6837855160771,4.91134435355082
"FBgn0263030",2.19988706875227,1.16895804735225,4.54864455659728,3.87162865527467,0,0,2.45567217677541
"FBgn0260768",216.322228427307,178.850581244894,196.728877072833,283.403217566106,288.223496254245,284.320335326477,203.820790672359
"FBgn0034761",2179.35478944392,1657.58251114548,2095.7879794522,1916.45618436096,1988.40567649329,2083.17553132409,1928.93049485708
"FBgn0262141",5.13306982708864,9.35166437881796,10.2344502523439,20.1324690074283,6.72895321994346,4.60065267518571,22.1010495909787
"FBgn0266807",4.39977413750455,1.16895804735225,1.13716113914932,1.54865146210987,0,0,2.45567217677541
"FBgn0262142",0,0,3.41148341744796,1.54865146210987,3.36447660997173,0,6.13918044193852
"FBgn0040658",36.6647844792046,21.0412448523404,19.3317393655385,27.1014005869227,7.85044542326737,20.2428717708171,30.6959022096926
"FBgn0034763",767.02729130496,642.926926043735,640.221721341068,632.624122271881,605.605789794911,629.369285965405,671.626340348075
"FBgn0265982",16.13250517085,2.33791609470449,2.27432227829864,5.42028011738454,2.24298440664782,0,1.2278360883877
"FBgn0020257",1934.43402912283,2134.5173944652,1803.53756669082,1296.22127378596,1191.02471992999,1165.80538789206,1883.50055958674
"FBgn0265984",0,0,0,3.09730292421974,2.24298440664782,0,0
"FBgn0265985",4.39977413750455,0,9.09728911319457,4.64595438632961,0,0,4.91134435355082
"FBgn0005631",2724.1934868049,2868.62304820241,2300.47698449908,2957.92429262985,2874.38451711918,2637.09411341645,2627.56922914969
"FBgn0050259",0.733295689584092,0,3.41148341744796,2.3229771931648,2.24298440664782,3.68052214014857,0
"FBgn0034766",2.19988706875227,0,0,3.09730292421974,1.12149220332391,0,0
"FBgn0034769",2.19988706875227,0,0,1.54865146210987,0,0,0
"FBgn0034770",0.733295689584092,0,2.27432227829864,0.774325731054934,2.24298440664782,0,0
"FBgn0050268",2.19988706875227,0,1.13716113914932,3.87162865527467,1.12149220332391,3.68052214014857,0
"FBgn0028371",12.4660267229296,0,7.96012797404525,6.96893157949441,7.85044542326737,6.44091374525999,3.68350826516311
"FBgn0259145",19.0656879291864,0,6.82296683489593,57.3001040980651,2.24298440664782,10.1214358854086,0
"FBgn0034776",6.59966120625682,0,1.13716113914932,3.87162865527467,0,0,0
"FBgn0011211",12473.3596798254,19177.9257248609,19610.34384463,12553.3687518626,19760.6926225673,19137.7949982375,20013.7282407196
"FBgn0000405",2672.12949284443,2894.34012524416,2556.33824080767,3939.76931960751,4433.25867973942,4034.77239613787,3354.44819347521
"FBgn0086408",8.06625258542501,7.01374828411347,11.3716113914932,10.0662345037141,11.2149220332391,12.88182749052,12.278360883877
"FBgn0050271",0.733295689584092,1.16895804735225,2.27432227829864,2.3229771931648,6.72895321994346,1.84026107007428,1.2278360883877
"FBgn0050272",2.19988706875227,0,2.27432227829864,2.3229771931648,1.12149220332391,0,0
"FBgn0034784",2.19988706875227,0,4.54864455659728,0.774325731054934,3.36447660997173,1.84026107007428,0
"FBgn0034785",7.33295689584092,4.67583218940898,3.41148341744796,2.3229771931648,1.12149220332391,2.76039160511142,0
"FBgn0034786",849.889704227962,971.404137349716,965.449807137774,846.338024043043,814.203339613158,766.468735685939,1053.48336383665
"FBgn0010078",45437.9341093886,41323.8359319492,48477.1793619356,36023.9559858687,42112.0322348128,44624.4906882313,33686.9109210051
"FBgn0001263",65.9966120625682,56.1099862729078,65.9553460706606,49.5568467875158,66.1680399961107,49.6870488920056,55.2526239774467
"FBgn0004896",7.33295689584092,9.35166437881796,7.96012797404525,11.614885965824,2.24298440664782,3.68052214014857,7.36701653032623
"FBgn0034788",2.19988706875227,0,6.82296683489593,2.3229771931648,0,0,1.2278360883877
"FBgn0034789",21.9988706875227,2.33791609470449,9.09728911319457,34.0703321664171,14.5793986432108,4.60065267518571,7.36701653032623
"FBgn0034791",775.826839579969,607.858184623168,600.421081470842,654.305242741419,684.110244027585,652.372549341333,596.728338956425
"FBgn0034792",2481.47261355257,2876.80575453388,2947.52167267504,2557.59788967445,3279.24320251911,3179.05099855332,2787.18792064009
"FBgn0034793",541.17221891306,591.492771960236,733.468934751312,847.886675505153,902.801223675747,1090.35468401901,674.08201252485
"FBgn0034794",190.656879291864,137.937049587565,218.33493871667,205.970644460613,206.354565411599,239.233939109657,208.73213502591
"FBgn0034795",1187.93901712623,1384.04632806506,1150.80707281911,1230.40358664629,1230.27694704633,1147.40277719132,1582.68071793175
"FBgn0034796",462.709580127562,508.496750598227,485.56780641676,428.976455004434,504.671491495759,540.116624066802,459.210697057002
"FBgn0034797",170.124599983509,135.59913349286,102.344502523439,148.670540362547,168.223830498586,182.185845937354,85.9485261871393
"FBgn0050187",1700.51270414551,1748.76123883896,1598.84856164395,2039.5739755987,1579.06102228006,1545.8192988624,1734.93239289183
"FBgn0010660",3544.01806775991,3278.92732282305,2970.26489545803,3386.90074763428,3422.79420454457,3091.6385977248,3306.56258602809
"FBgn0261564",1716.64520931636,1850.4605889586,1849.0240122568,1632.2786410638,1610.46280397313,1826.45911204873,1661.26222758856
"FBgn0034800",147.392433606402,130.923301303451,154.653914924308,100.662345037141,100.934298299152,138.939710790608,116.644428396832
"FBgn0034802",12387.5640841441,9444.01206455879,9216.69103280525,10873.8562412044,10555.4846176846,10569.5394559716,7837.27775217872
"FBgn0034803",412.112177546259,376.404491247423,432.121232876742,327.539784236237,346.541090827088,348.729472779077,364.667318251148
"FBgn0034804",59.3969508563114,70.1374828411347,86.4242465753484,28.6500520490326,23.5513362698021,34.0448297963742,119.100100573607
"FBgn0261584",346.115565483691,330.815127400685,332.051052631602,92.9190877265921,97.5698216891801,70.8500511978599,574.627289365446
"FBgn0052835",0.733295689584092,1.16895804735225,1.13716113914932,0.774325731054934,0,0,1.2278360883877
"FBgn0052834",0,0,2.27432227829864,1.54865146210987,0,1.84026107007428,0
"FBgn0052833",0,0,2.27432227829864,0.774325731054934,1.12149220332391,1.84026107007428,1.2278360883877
"FBgn0003900",4.39977413750455,1.16895804735225,1.13716113914932,1.54865146210987,0,0.920130535037141,1.2278360883877
"FBgn0034808",9.53284396459319,9.35166437881796,4.54864455659728,5.42028011738454,0,1.84026107007428,8.59485261871393
"FBgn0261705",2.93318275833637,0,1.13716113914932,4.64595438632961,0,3.68052214014857,0
"FBgn0265187",10.9994353437614,7.01374828411347,5.6858056957466,11.614885965824,3.36447660997173,14.7220885605943,1.2278360883877
"FBgn0010622",271.319405146114,314.449714737754,327.502408075004,303.535686573534,403.737193196607,410.378218626565,310.642530362089
"FBgn0034814",329.249764623257,384.587197578889,427.572588320145,314.376246808303,405.980177603255,415.899001836788,416.236433963432
"FBgn0261363",696.630905104887,994.783298296761,1013.21057498204,649.65928835509,958.875833841943,983.619541954704,1033.83798642245
"FBgn0021979",2229.21889633564,2489.88064086028,2778.08466294179,2055.83481595085,2598.4974351015,2727.26690585009,2234.66168086562
"FBgn0003062",2449.20760321087,4039.91901164936,3505.86779199736,2275.74332357045,4225.78262212449,3882.0307273217,3442.85239183912
"FBgn0065073",1.46659137916818,0,3.41148341744796,4.64595438632961,1.12149220332391,0.920130535037141,3.68350826516311
"FBgn0034816",49.8641068917182,60.7858184623168,54.5837346791674,59.6230812912299,105.420267112448,104.894880994234,68.7588209497115
"FBgn0034817",676.831921486116,893.083948177116,889.260010814769,617.137607650783,851.212582322847,879.644791495507,725.651128237134
"FBgn0034821",0,0,2.27432227829864,0.774325731054934,0,1.84026107007428,0
"FBgn0034822",1.46659137916818,2.33791609470449,4.54864455659728,2.3229771931648,0,1.84026107007428,0
"FBgn0266008",0.733295689584092,0,1.13716113914932,0.774325731054934,0,1.84026107007428,1.2278360883877
"FBgn0034826",0.733295689584092,0,0,0.774325731054934,1.12149220332391,0,2.45567217677541
"FBgn0034829",0,0,3.41148341744796,5.42028011738454,1.12149220332391,0,0
"FBgn0034828",1.46659137916818,0,0,2.3229771931648,0,0,0
"FBgn0085400",6.59966120625682,7.01374828411347,6.82296683489593,15.4865146210987,23.5513362698021,16.5623496306685,2.45567217677541
"FBgn0034834",2.19988706875227,0,0,0.774325731054934,0,1.84026107007428,0
"FBgn0034837",8.7995482750091,0,2.27432227829864,9.29190877265921,0,5.52078321022285,2.45567217677541
"FBgn0003009",2.93318275833637,0,4.54864455659728,1.54865146210987,0,1.84026107007428,0
"FBgn0034840",2.19988706875227,1.16895804735225,1.13716113914932,1.54865146210987,1.12149220332391,0,1.2278360883877
"FBgn0034842",2.19988706875227,0,0,0.774325731054934,1.12149220332391,0,0
"FBgn0263084",1.46659137916818,2.33791609470449,2.27432227829864,1.54865146210987,0,0,0
"FBgn0050416",0.733295689584092,0,0,3.09730292421974,1.12149220332391,0,0
"FBgn0034844",4.39977413750455,0,0,3.87162865527467,0,0,0
"FBgn0050413",7.33295689584092,4.67583218940898,4.54864455659728,7.74325731054934,12.336414236563,2.76039160511142,12.278360883877
"FBgn0046253",4.39977413750455,0,6.82296683489593,5.42028011738454,1.12149220332391,1.84026107007428,7.36701653032623
"FBgn0034846",0.733295689584092,0,1.13716113914932,1.54865146210987,0,0,1.2278360883877
"FBgn0085239",0.733295689584092,0,4.54864455659728,0,1.12149220332391,0.920130535037141,0
"FBgn0050409",5.13306982708864,0,6.82296683489593,5.42028011738454,10.0934298299152,5.52078321022285,3.68350826516311
"FBgn0050410",883.62130594883,1220.39220143574,1449.88045241538,989.588284288206,1779.80812667504,1616.66935006026,1128.3813652283
"FBgn0034849",265.453039629441,462.907386751489,470.784711607819,411.16696319017,529.344319968885,634.890069175628,502.184960150571
"FBgn0034850",8.7995482750091,10.5206224261702,17.0574170872398,5.42028011738454,15.7008908465347,4.60065267518571,4.91134435355082
"FBgn0265053",10.2661396541773,1.16895804735225,0,3.87162865527467,1.12149220332391,1.84026107007428,1.2278360883877
"FBgn0085452",72.5962732688251,37.4066575152719,40.9378010093756,95.2420649197569,38.1307349130129,45.0863962168199,33.151574386468
"FBgn0085453",189.92358360228,279.380973317187,211.511971881774,214.488227502217,315.139309134019,326.646339938185,214.871315467848
"FBgn0003977",2339.94654546284,3215.80358826603,2795.14208002903,2141.78497209795,2966.34687779174,2957.29953960937,2540.39286687416
"FBgn0034853",1061.07886282818,1103.49639670052,1030.26799206928,919.124642762207,918.502114522282,945.894190018181,1101.36897128377
"FBgn0034854",3499.28703069528,3780.41032513716,3385.32871124753,3248.29644177545,3454.19598623764,3554.46425684848,3165.3614358635
"FBgn0040660",2304.01505667322,1943.97723274678,2245.89324981991,1723.64907732828,1656.44398430941,1583.54465079892,2027.1573819281
"FBgn0041712",126.860154298048,150.79558810844,153.516753785158,112.277231002965,169.34532270191,125.137752765051,190.314593700094
"FBgn0034856",68.1964991313205,88.8408115987707,73.9154740447059,75.1095959123286,60.5605789794911,92.0130535037141,103.138231424567
"FBgn0266011",20.5322793083546,37.4066575152719,18.1945782263891,14.7121888900438,15.7008908465347,5.52078321022285,29.4680661213049
"FBgn0050414",84.3290043021705,61.954776509669,88.698568853647,106.856950885581,140.186525415489,111.335794739494,74.89800139165
"FBgn0250838",2622.9986816423,1959.17368736236,2295.92833994248,2420.54223527772,2267.65723512095,2215.67432836944,2442.16597980315
"FBgn0034858",1851.57161619983,2212.8375836378,2131.03997476583,1670.99492761655,2532.32939510539,2552.44210419303,1852.80465737705
"FBgn0028497",2174.95501530642,2336.74713665714,2322.08304614291,1848.31552002813,2247.47037546112,2296.6458154527,2154.85233512042
"FBgn0034859",674.632034417364,756.315856636903,772.132413482389,805.298760297132,1048.59521010786,922.890926642253,913.510049760452
"FBgn0034861",3.66647844792046,2.33791609470449,5.6858056957466,2.3229771931648,1.12149220332391,2.76039160511142,1.2278360883877
"FBgn0264339",9.53284396459319,14.0274965682269,7.96012797404525,7.74325731054934,13.4579064398869,7.36104428029713,1.2278360883877
"FBgn0034870",5.86636551667273,0,2.27432227829864,0.774325731054934,0,1.84026107007428,3.68350826516311
"FBgn0015372",539.705627533891,582.141107581418,541.288702235077,463.821112901906,593.269375558348,584.282889748585,550.070567597692
"FBgn0261786",921.019386117619,917.632067171513,880.162721701574,762.71084508911,881.492871812593,856.641528119579,855.80175360623
"FBgn0000241",13.9326181020977,7.01374828411347,19.3317393655385,12.3892116968789,20.1868596598304,4.60065267518571,4.91134435355082
"FBgn0050181",4.39977413750455,10.5206224261702,10.2344502523439,5.42028011738454,5.60746101661955,8.28117481533427,3.68350826516311
"FBgn0041233",0.733295689584092,2.33791609470449,3.41148341744796,4.64595438632961,5.60746101661955,1.84026107007428,2.45567217677541
"FBgn0041234",2.93318275833637,4.67583218940898,2.27432227829864,6.96893157949441,6.72895321994346,4.60065267518571,7.36701653032623
"FBgn0050185",560.237906842246,530.706953497919,586.77514780105,752.644610585396,825.418261646397,802.353826552387,588.133486337711
"FBgn0034876",1011.21475593646,983.093717823238,1015.48489726034,853.306955622538,1191.02471992999,1056.30985422264,854.573917517843
"FBgn0034877",1726.17805328095,1996.58034487764,1963.87728731088,2129.39576040107,2355.13362698021,2241.43798335048,1984.18311883453
"FBgn0034878",1749.64351534764,2203.48591925898,2054.85017844282,1647.7651556849,2044.48028665949,2192.67106499351,1800.00770557638
"FBgn0010501",272.052700835698,309.773882548345,244.489644917104,317.473549732523,367.849442690242,349.649603314114,263.984759003357
"FBgn0034879",759.694334409119,752.808982494846,821.03034246581,667.468780169353,900.558239269099,951.414973228404,730.562472590684
"FBgn0034880",29.3318275833637,16.3654126629314,22.7432227829864,41.8135894769664,43.7381959296325,47.8467878219314,29.4680661213049
"FBgn0015277",939.351778357221,1221.5611594831,1292.95221521278,757.290564971726,1215.69754840312,1145.56251612124,1084.17926604634
"FBgn0050184",39.5979672375409,53.7720701782033,67.0925072098099,61.1717327533398,77.3829620293498,103.05461992416,87.1763622755271
"FBgn0015903",1063.27874989693,1002.96600462823,877.888399423276,739.481073157462,690.839197247528,757.267430335567,1265.89900712772
"FBgn0034883",2.19988706875227,0,10.2344502523439,3.87162865527467,2.24298440664782,3.68052214014857,3.68350826516311
"FBgn0034884",0,0,1.13716113914932,2.3229771931648,2.24298440664782,0,0
"FBgn0034885",95.3284396459319,167.161000771371,117.12759733238,322.893829849908,405.980177603255,438.902265212716,128.922789280709
"FBgn0004795",9.53284396459319,7.01374828411347,5.6858056957466,10.0662345037141,10.0934298299152,5.52078321022285,3.68350826516311
"FBgn0266377",10373.2008248566,11514.2367664196,9718.1790951701,6908.53417247212,8523.34074526171,8368.5872161628,9825.14437927841
"FBgn0034887",43.2644456854614,66.630608699078,61.4067015140633,50.3311725185707,67.2895321994346,66.2493985226742,56.4804600658344
"FBgn0265052",7.33295689584092,2.33791609470449,11.3716113914932,19.3581432763734,6.72895321994346,16.5623496306685,7.36701653032623
"FBgn0011296",0.733295689584092,2.33791609470449,2.27432227829864,0.774325731054934,3.36447660997173,3.68052214014857,0
"FBgn0262728",5.13306982708864,5.84479023676123,4.54864455659728,4.64595438632961,2.24298440664782,1.84026107007428,0
"FBgn0050183",474.442311160907,541.22757592409,465.098905912072,478.533301791949,532.708796578857,543.797146206951,498.501451885408
"FBgn0016762",351.981931000364,330.815127400685,421.886782624398,341.477647395226,358.877505063651,449.023701098125,351.161121278884
"FBgn0034893",320.450216348248,266.522434796312,303.622024152869,248.558559668634,287.102004050921,285.240465861514,310.642530362089
"FBgn0034894",907.820063705105,960.883514923546,782.366863734733,667.468780169353,605.605789794911,675.375812717262,1041.20500295277
"FBgn0013548",1121.94240506366,1521.98337765262,1281.58060382128,744.127027543792,1050.8381945145,1080.2332481336,1263.44333495095
"FBgn0011297",600.569169769371,772.681269299834,868.791110310081,663.597151514079,779.437081310117,886.085705240767,723.195456060358
"FBgn0002174",1360.26350417849,1837.60205043773,1671.6268745495,1192.4616258246,1764.10723582851,1761.12984406109,1491.82084739106
"FBgn0266865",0.733295689584092,0,3.41148341744796,2.3229771931648,1.12149220332391,0,2.45567217677541
"FBgn0034897",2091.35930669383,2214.00654168515,2050.30153388623,535.833405890014,529.344319968885,471.106833939016,1494.27651956784
"FBgn0034898",18.3323922396023,18.7033287576359,10.2344502523439,2.3229771931648,2.24298440664782,2.76039160511142,7.36701653032623
"FBgn0266864",2.93318275833637,0,7.96012797404525,0.774325731054934,1.12149220332391,0,0
"FBgn0000562",2210.15320840645,2439.61544482414,2019.59818312919,1832.05467967597,2209.3396405481,2038.08913510727,2102.05538331975
"FBgn0034902",427.511387027525,493.300295982648,523.094124008688,624.880864961332,521.493874545618,518.033491225911,557.437584128018
"FBgn0034903",43.9977413750455,2.33791609470449,11.3716113914932,14.7121888900438,7.85044542326737,1.84026107007428,2.45567217677541
"FBgn0034904",2.19988706875227,0,1.13716113914932,0.774325731054934,3.36447660997173,1.84026107007428,0
"FBgn0050177",9.53284396459319,0,0,4.64595438632961,1.12149220332391,0,0
"FBgn0034906",14.6659137916818,11.6895804735225,9.09728911319457,19.3581432763734,14.5793986432108,5.52078321022285,11.0505247954893
"FBgn0034907",4.39977413750455,10.5206224261702,3.41148341744796,6.96893157949441,7.85044542326737,8.28117481533427,11.0505247954893
"FBgn0010278",5601.64577273288,5917.26563569707,5972.37030281223,5434.99230627458,6271.3844009873,6688.42885918498,4843.8133686895
"FBgn0034908",630.634293042319,679.164625511655,786.91550829133,551.319920511113,719.99799453395,686.417379137707,637.246929873219
"FBgn0028411",724.496141309082,455.893638467376,629.987271088724,748.772981930121,663.923384367754,747.145994450159,666.714995994524
"FBgn0034909",13.9326181020977,16.3654126629314,9.09728911319457,10.0662345037141,10.0934298299152,7.36104428029713,13.5061969722648
"FBgn0266042",44.7310370646296,47.9272799414421,36.3891564527783,44.1365666701313,42.6167037263086,42.3260046117085,39.2907548284066
"FBgn0034911",13.1993224125136,7.01374828411347,14.7830948089412,18.5838175453184,24.672828473126,18.4026107007428,2.45567217677541
"FBgn0086659",19.0656879291864,0,0,22.4554462005931,2.24298440664782,0,1.2278360883877
"FBgn0003401",291.851684454468,275.87409917513,351.38279199714,340.703321664171,384.671825740101,397.496391136045,279.946628152397
"FBgn0034913",829.357424919608,841.649794093617,954.07819574628,801.427131641857,918.502114522282,933.932493062699,804.232637893947
"FBgn0034914",4289.77978406694,4334.49643958213,4217.73066510483,4545.29204129246,5364.09720849826,5704.80931723028,3736.30521696379
"FBgn0021895",2894.31808678841,2485.20480867087,2275.45943943779,3045.42310023906,2471.7688161259,2290.20490170745,2839.98487244076
"FBgn0034915",1374.92941797017,1685.63750428194,1588.6141113916,1173.10348254823,1695.69621142575,1754.68893031583,1300.27841760258
"FBgn0267590",16.8658008604341,14.0274965682269,6.82296683489593,18.5838175453184,11.2149220332391,11.0415664204457,9.82268870710164
"FBgn0024234",1890.43628774779,3086.04924500993,2898.62374369162,2190.56749315441,3762.60634215172,3696.1643592442,2848.57972505948
"FBgn0004581",30.0651232729478,16.3654126629314,15.9202559480905,14.7121888900438,29.1587972864217,32.2045687262999,27.0123939445295
"FBgn0034918",327.049877554505,289.901595743357,260.409900865195,308.181640959864,292.70946506754,328.486601008259,335.199252129843
"FBgn0025790",1209.20459212417,1414.43923729622,1553.36211607797,1112.70607552594,1462.42583313438,1346.15097275934,1456.21360082782
"FBgn0025335",1163.00696368037,1640.0481404352,1700.05590302823,964.035535163393,1697.9391958324,1538.4582545821,1770.53963945507
"FBgn0034919",265.453039629441,183.526413434303,268.37002883924,192.032781301624,279.251558627653,231.87289482936,326.604399511129
"FBgn0025352",3392.22586001601,4086.67733354345,4230.23943763547,2487.13424814845,3339.8037814986,3767.01441044206,3318.84094691197
"FBgn0011236",3187.63636262205,3704.42805205927,3179.5025450615,2317.55691304742,2521.11447307215,2892.89040215677,2578.45578561418
"FBgn0020372",69.6630905104887,68.9685247937825,60.269540374914,58.0744298291201,50.4671491495759,49.6870488920056,49.1134435355082
"FBgn0025336",838.156973194617,806.581052673049,717.548678803221,703.862089528935,813.081847409834,824.436959393279,804.232637893947
"FBgn0025334",0.733295689584092,0,0,1.54865146210987,3.36447660997173,0,0
"FBgn0034920",1.46659137916818,2.33791609470449,0,0,3.36447660997173,0,0
"FBgn0034921",541.17221891306,638.251093854326,599.283920331692,461.498135708741,580.932961321785,670.775160042076,599.1840111332
"FBgn0262619",1128.54206626992,1067.2586972326,1066.65714852206,934.611157383306,981.305677908421,1030.5461992416,1202.05153053156
"FBgn0034923",614.501787871469,555.255072492317,571.992052992108,562.160480745882,613.456235218179,711.26090358371,531.653026271876
"FBgn0034924",19.7989836187705,7.01374828411347,26.1547062004344,24.004097662703,15.7008908465347,23.9233939109657,30.6959022096926
"FBgn0034925",442.177300819207,434.852393615035,560.620441600615,384.065562603247,500.185522682464,533.675710321542,521.830337564775
"FBgn0263667",896.08733267176,1075.44140356407,952.941034607131,926.867900072756,1099.06235925743,1035.14685191678,848.434737075904
"FBgn0034928",19.7989836187705,22.2102028996927,18.1945782263891,19.3581432763734,22.4298440664782,11.0415664204457,20.873213502591
"FBgn0015268",372.514210308718,361.208036631844,587.912308940199,543.576663200564,465.419264379422,433.381482002494,73.6701653032623
"FBgn0267588",3.66647844792046,3.50687414205674,5.6858056957466,2.3229771931648,4.48596881329564,0,2.45567217677541
"FBgn0261794",6315.1424786982,6840.74249310534,6564.83125630903,5075.70516706509,5790.26424576135,6031.45565716846,5970.96689782941
"FBgn0266041",5.13306982708864,11.6895804735225,7.96012797404525,2.3229771931648,6.72895321994346,6.44091374525999,7.36701653032623
"FBgn0263006",11589.7383738766,12787.2320799862,11914.0372548674,9888.13958557151,11726.3224779548,11268.8386625999,14229.3924283251
"FBgn0034933",458.309805990057,371.728659058014,387.771948449918,376.322305292698,270.279621001062,352.409994919225,492.36227144347
"FBgn0023477",1822.97308430605,2355.45046541477,2452.85657714509,2682.26433237429,3426.15868115454,3515.81877437692,2341.48342055535
"FBgn0001123",1899.2358360228,1285.85385208747,1178.0989401587,1744.55587206677,1127.09966434053,1233.89504748481,1322.37946719356
"FBgn0034935",10.9994353437614,7.01374828411347,13.6459336697919,16.2608403521536,22.4298440664782,20.2428717708171,12.278360883877
"FBgn0034936",980.41633697393,1081.28619380083,1238.36848053361,1015.14103341302,1259.43574433275,1361.79319185497,1046.11634730632
"FBgn0034937",29.3318275833637,26.8860350891016,38.6634787310769,34.0703321664171,47.1026725396042,38.6454824715599,44.2020991819574
"FBgn0034938",285.985318937796,285.225763553948,317.267957822661,342.251973126281,377.942872520158,412.218479696639,327.832235599517
"FBgn0034939",786.82627492373,734.10565373721,776.681058038986,690.698552101001,820.932292833102,845.599961699133,811.599654424273
"FBgn0034940",332.182947381593,331.984085448038,382.086142754172,349.220904705775,431.774498279705,436.141873607605,326.604399511129
"FBgn0029105",12.4660267229296,1.16895804735225,4.54864455659728,17.8094918142635,6.72895321994346,0.920130535037141,1.2278360883877
"FBgn0034942",0.733295689584092,0,2.27432227829864,0.774325731054934,1.12149220332391,0,0
"FBgn0034943",1.46659137916818,4.67583218940898,1.13716113914932,3.09730292421974,2.24298440664782,0.920130535037141,1.2278360883877
"FBgn0020764",1208.47129643458,1348.97758664449,1427.1372296324,820.010949187175,1108.03429688402,1194.32943447821,1329.74648372388
"FBgn0085242",82.1291172334183,37.4066575152719,65.9553460706606,96.0163906508118,51.5886413528998,41.4058740766714,45.4299352703451
"FBgn0003008",222.18859394398,160.147252487258,211.511971881774,217.585530426437,218.690979648162,218.99106733884,227.149676351725
"FBgn0034945",239.054394804414,180.019539292246,228.569388969014,280.305914641886,206.354565411599,186.78649861254,230.833184616889
"FBgn0034946",1088.21080334279,976.079969539125,949.529551189683,890.474590713174,1090.09042163084,1222.85348106436,909.826541495289
"FBgn0002791",535.305853396387,506.158834503522,515.133996034642,699.216135142606,632.521602674685,575.081584398213,638.474765961607
"FBgn0034948",1482.72388433903,1623.68272777227,1846.7496899785,1727.52070598356,1794.38752531826,1807.13637081295,1951.03154444806
"FBgn0005612",1255.40222056796,1175.97179563636,1057.55985940887,1095.67090944273,1165.23039925354,1244.93661390525,976.129690268225
"FBgn0019948",3832.20327376646,3439.07457531031,3615.03526135569,3036.1311914664,3244.47694421607,3295.90757650304,3321.29661908874
"FBgn0050178",12.4660267229296,14.0274965682269,4.54864455659728,10.0662345037141,2.24298440664782,14.7220885605943,11.0505247954893
"FBgn0034950",107.794466368861,115.726846687872,103.481663662588,168.028683638921,187.289197955093,190.467020752688,73.6701653032623
"FBgn0034951",538.972331844307,440.697183851797,440.081360850787,442.914318163422,389.157794553397,388.295085785674,503.412796238959
"FBgn0053519",310.917372383655,367.052826868605,304.759185292018,329.862761429402,463.176279972775,363.451561339671,252.934234207867
"FBgn0034956",44.7310370646296,57.27894432026,69.3668294881086,62.7203842154497,61.682071182815,78.211095478157,68.7588209497115
